,Dates,Country,Confirmed Cases,Deaths,Confirmed Cases (Scaled for purpose of graph)
9185,2020-03-25,Spain,49515,3647,11.503178113617317
9186,2020-03-28,Spain,73235,5982,11.894575908358965
9187,2020-03-31,Spain,95923,8464,12.164448245862811
9188,2020-04-03,Spain,119199,11198,12.381696824893991
9189,2020-04-06,Spain,136675,13341,12.518508304336528
9190,2020-04-09,Spain,153222,15447,12.632790309682438
9191,2020-04-12,Spain,166831,17209,12.717883783526439
9192,2020-04-15,Spain,177644,18708,12.780684007171416
9193,2020-04-18,Spain,191726,20043,12.856969728990089
9194,2020-04-21,Spain,204178,21282,12.9198946219623
9195,2020-04-24,Spain,202990,22524,12.914059176292826
9196,2020-04-27,Spain,209465,23521,12.945459120514014
9197,2020-04-30,Spain,213435,24543,12.964234796213335
9198,2020-05-03,Spain,217466,25264,12.982944976017494
9199,2020-05-06,Spain,220325,25857,12.996006188532956
9200,2020-05-09,Spain,223578,26478,13.010662806005305
9201,2020-05-12,Spain,228030,26920,13.030379658792949
9202,2020-05-15,Spain,230183,27459,13.039777104280518
9203,2020-05-18,Spain,231606,27709,13.045940111645761
9204,2020-05-21,Spain,233037,27940,13.052099698788535
9205,2020-05-24,Spain,235772,28752,13.063767695900243
9206,2020-05-27,Spain,236259,27117,13.065831120432904
9207,2020-05-30,Spain,239228,27125,13.078319531628496
9208,2020-06-02,Spain,239932,27127,13.08125800940861
9209,2020-06-05,Spain,240978,27134,13.08560810256314
9210,2020-06-08,Spain,241717,27136,13.088670079908589
9211,2020-06-11,Spain,242707,27136,13.09275741405496
9212,2020-06-14,Spain,243928,27136,13.097775559327022
9213,2020-06-17,Spain,244683,27136,13.10086595475767
9214,2020-06-20,Spain,245938,28322,13.10598193119272
9215,2020-06-23,Spain,246752,28325,13.109286243196738
9216,2020-06-26,Spain,247905,28338,13.11394806780705
9217,2020-06-29,Spain,248970,28346,13.118234866824581
9218,2020-07-02,Spain,250103,28368,13.12277529255963
9219,2020-07-05,Spain,250545,28385,13.124541004656086
9220,2020-07-08,Spain,252513,28396,13.132365192084618
9221,2020-07-11,Spain,253908,28403,13.137874456228113
9222,2020-01-22,Sri Lanka,0,0,0.0
9223,2020-01-25,Sri Lanka,0,0,0.0
9224,2020-01-28,Sri Lanka,1,0,0.881373587019543
9225,2020-01-31,Sri Lanka,1,0,0.881373587019543
9226,2020-02-03,Sri Lanka,1,0,0.881373587019543
9227,2020-02-06,Sri Lanka,1,0,0.881373587019543
9228,2020-02-09,Sri Lanka,1,0,0.881373587019543
9229,2020-02-12,Sri Lanka,1,0,0.881373587019543
9230,2020-02-15,Sri Lanka,1,0,0.881373587019543
9231,2020-02-18,Sri Lanka,1,0,0.881373587019543
9232,2020-02-21,Sri Lanka,1,0,0.881373587019543
9233,2020-02-24,Sri Lanka,1,0,0.881373587019543
9234,2020-02-27,Sri Lanka,1,0,0.881373587019543
9235,2020-03-01,Sri Lanka,1,0,0.881373587019543
9236,2020-03-04,Sri Lanka,1,0,0.881373587019543
9237,2020-03-07,Sri Lanka,1,0,0.881373587019543
9238,2020-03-10,Sri Lanka,1,0,0.881373587019543
9239,2020-03-13,Sri Lanka,6,0,2.491779852644912
9240,2020-03-16,Sri Lanka,28,0,4.025670415869822
9241,2020-03-19,Sri Lanka,60,0,4.78756117999381
9242,2020-03-22,Sri Lanka,82,0,5.099903606000664
9243,2020-03-25,Sri Lanka,102,0,5.318144022197688
9244,2020-03-28,Sri Lanka,113,1,5.420554577364409
9245,2020-03-31,Sri Lanka,143,2,5.656004036132364
9246,2020-04-03,Sri Lanka,159,4,5.762061271482829
9247,2020-04-06,Sri Lanka,178,5,5.87493862117652
9248,2020-04-09,Sri Lanka,190,7,5.940178177856251
9249,2020-04-12,Sri Lanka,210,7,6.04026038016345
9250,2020-04-15,Sri Lanka,238,7,6.165422267732319
9251,2020-04-18,Sri Lanka,254,7,6.230485322563709
9252,2020-04-21,Sri Lanka,310,7,6.429722079485802
9253,2020-04-24,Sri Lanka,420,7,6.733403309067906
9254,2020-04-27,Sri Lanka,588,7,7.0698748515361345
9255,2020-04-30,Sri Lanka,663,7,7.189922739484246
9256,2020-05-03,Sri Lanka,718,7,7.2696172345512915
9257,2020-05-06,Sri Lanka,797,9,7.374002252921178
9258,2020-05-09,Sri Lanka,847,9,7.43484822368807
9259,2020-05-12,Sri Lanka,889,9,7.483244732400863
9260,2020-05-15,Sri Lanka,935,9,7.533693995816081
9261,2020-05-18,Sri Lanka,992,9,7.592870541893238
9262,2020-05-21,Sri Lanka,1055,9,7.65444345108314
9263,2020-05-24,Sri Lanka,1141,9,7.732807722451805
9264,2020-05-27,Sri Lanka,1469,10,7.985484472583904
9265,2020-05-30,Sri Lanka,1620,10,8.083328704046231
9266,2020-06-02,Sri Lanka,1683,11,8.121480463012336
9267,2020-06-05,Sri Lanka,1801,11,8.189244602810724
9268,2020-06-08,Sri Lanka,1857,11,8.219864814409004
9269,2020-06-11,Sri Lanka,1877,11,8.230577288106096
9270,2020-06-14,Sri Lanka,1889,11,8.23695011812241
9271,2020-06-17,Sri Lanka,1924,11,8.25530887932074
9272,2020-06-20,Sri Lanka,1950,11,8.268731897863951
9273,2020-06-23,Sri Lanka,1991,11,8.289539547690456
9274,2020-06-26,Sri Lanka,2014,11,8.30102531547255
9275,2020-06-29,Sri Lanka,2039,11,8.313362011266383
9276,2020-07-02,Sri Lanka,2066,11,8.326516888810083
9277,2020-07-05,Sri Lanka,2076,11,8.331345482853374
9278,2020-07-08,Sri Lanka,2094,11,8.339978629005097
9279,2020-07-11,Sri Lanka,2511,11,8.521583579367837
9280,2020-01-22,Sudan,0,0,0.0
9281,2020-01-25,Sudan,0,0,0.0
9282,2020-01-28,Sudan,0,0,0.0
9283,2020-01-31,Sudan,0,0,0.0
9284,2020-02-03,Sudan,0,0,0.0
9285,2020-02-06,Sudan,0,0,0.0
9286,2020-02-09,Sudan,0,0,0.0
9287,2020-02-12,Sudan,0,0,0.0
9288,2020-02-15,Sudan,0,0,0.0
9289,2020-02-18,Sudan,0,0,0.0
9290,2020-02-21,Sudan,0,0,0.0
9291,2020-02-24,Sudan,0,0,0.0
9292,2020-02-27,Sudan,0,0,0.0
9293,2020-03-01,Sudan,0,0,0.0
9294,2020-03-04,Sudan,0,0,0.0
9295,2020-03-07,Sudan,0,0,0.0
9296,2020-03-10,Sudan,0,0,0.0
9297,2020-03-13,Sudan,1,1,0.881373587019543
9298,2020-03-16,Sudan,1,1,0.881373587019543
9299,2020-03-19,Sudan,2,1,1.4436354751788103
9300,2020-03-22,Sudan,2,1,1.4436354751788103
9301,2020-03-25,Sudan,3,1,1.8184464592320668
9302,2020-03-28,Sudan,5,1,2.3124383412727525
9303,2020-03-31,Sudan,7,2,2.644120761058629
9304,2020-04-03,Sudan,10,2,2.99822295029797
9305,2020-04-06,Sudan,12,2,3.179785437699879
9306,2020-04-09,Sudan,15,2,3.4023066454805946
9307,2020-04-12,Sudan,19,2,3.6382779622295387
9308,2020-04-15,Sudan,32,5,4.15912713462618
9309,2020-04-18,Sudan,66,10,4.882859309749067
9310,2020-04-21,Sudan,107,12,5.365997850274879
9311,2020-04-24,Sudan,174,16,5.85221073703777
9312,2020-04-27,Sudan,275,22,6.309921583995249
9313,2020-04-30,Sudan,442,31,6.784458342297766
9314,2020-05-03,Sudan,592,41,7.076654528783217
9315,2020-05-06,Sudan,852,49,7.44073405178724
9316,2020-05-09,Sudan,1164,64,7.752764993367284
9317,2020-05-12,Sudan,1661,80,8.108322380788364
9318,2020-05-15,Sudan,1964,91,8.275885734286591
9319,2020-05-18,Sudan,2591,105,8.552946398361668
9320,2020-05-21,Sudan,3138,121,8.744488139241252
9321,2020-05-24,Sudan,3820,165,8.94115289929277
9322,2020-05-27,Sudan,4346,195,9.070158354612436
9323,2020-05-30,Sudan,4800,262,9.169518388306622
9324,2020-06-02,Sudan,5310,307,9.270494303662405
9325,2020-06-05,Sudan,5865,347,9.369904948915337
9326,2020-06-08,Sudan,6242,372,9.432203109807086
9327,2020-06-11,Sudan,6730,413,9.507477608718348
9328,2020-06-14,Sudan,7220,459,9.577757417242667
9329,2020-06-17,Sudan,8020,487,9.682840885307296
9330,2020-06-20,Sudan,8580,521,9.750336376437936
9331,2020-06-23,Sudan,8889,548,9.785717019965604
9332,2020-06-26,Sudan,9257,572,9.82628248454458
9333,2020-06-29,Sudan,9257,572,9.82628248454458
9334,2020-07-02,Sudan,9573,602,9.859849098234296
9335,2020-07-05,Sudan,9767,608,9.879911818628123
9336,2020-07-08,Sudan,10084,636,9.911852471326279
9337,2020-07-11,Sudan,10250,650,9.928180167506035
9338,2020-01-22,Suriname,0,0,0.0
9339,2020-01-25,Suriname,0,0,0.0
9340,2020-01-28,Suriname,0,0,0.0
9341,2020-01-31,Suriname,0,0,0.0
9342,2020-02-03,Suriname,0,0,0.0
9343,2020-02-06,Suriname,0,0,0.0
9344,2020-02-09,Suriname,0,0,0.0
9345,2020-02-12,Suriname,0,0,0.0
9346,2020-02-15,Suriname,0,0,0.0
9347,2020-02-18,Suriname,0,0,0.0
9348,2020-02-21,Suriname,0,0,0.0
9349,2020-02-24,Suriname,0,0,0.0
9350,2020-02-27,Suriname,0,0,0.0
9351,2020-03-01,Suriname,0,0,0.0
9352,2020-03-04,Suriname,0,0,0.0
9353,2020-03-07,Suriname,0,0,0.0
9354,2020-03-10,Suriname,0,0,0.0
9355,2020-03-13,Suriname,0,0,0.0
9356,2020-03-16,Suriname,1,0,0.881373587019543
9357,2020-03-19,Suriname,1,0,0.881373587019543
9358,2020-03-22,Suriname,5,0,2.3124383412727525
9359,2020-03-25,Suriname,8,0,2.7764722807237177
9360,2020-03-28,Suriname,8,0,2.7764722807237177
9361,2020-03-31,Suriname,9,0,2.8934439858858716
9362,2020-04-03,Suriname,10,1,2.99822295029797
9363,2020-04-06,Suriname,10,1,2.99822295029797
9364,2020-04-09,Suriname,10,1,2.99822295029797
9365,2020-04-12,Suriname,10,1,2.99822295029797
9366,2020-04-15,Suriname,10,1,2.99822295029797
9367,2020-04-18,Suriname,10,1,2.99822295029797
9368,2020-04-21,Suriname,10,1,2.99822295029797
9369,2020-04-24,Suriname,10,1,2.99822295029797
9370,2020-04-27,Suriname,10,1,2.99822295029797
9371,2020-04-30,Suriname,10,1,2.99822295029797
9372,2020-05-03,Suriname,10,1,2.99822295029797
9373,2020-05-06,Suriname,10,1,2.99822295029797
9374,2020-05-09,Suriname,10,1,2.99822295029797
9375,2020-05-12,Suriname,10,1,2.99822295029797
9376,2020-05-15,Suriname,10,1,2.99822295029797
9377,2020-05-18,Suriname,11,1,3.093102195050827
9378,2020-05-21,Suriname,11,1,3.093102195050827
9379,2020-05-24,Suriname,11,1,3.093102195050827
9380,2020-05-27,Suriname,12,1,3.179785437699879
9381,2020-05-30,Suriname,14,1,3.3334775868839928
9382,2020-06-02,Suriname,54,1,4.6822169499829025
9383,2020-06-05,Suriname,90,1,5.192987713658941
9384,2020-06-08,Suriname,128,2,5.545192702919391
9385,2020-06-11,Suriname,168,2,5.817120017555268
9386,2020-06-14,Suriname,208,3,6.030691038687509
9387,2020-06-17,Suriname,261,6,6.25767125780269
9388,2020-06-20,Suriname,303,8,6.406882709102773
9389,2020-06-23,Suriname,319,9,6.4583407400726
9390,2020-06-26,Suriname,389,10,6.65672817629132
9391,2020-06-29,Suriname,501,13,6.90975427765529
9392,2020-07-02,Suriname,547,13,6.997596818517244
9393,2020-07-05,Suriname,594,14,7.0800272084663165
9394,2020-07-08,Suriname,665,17,7.192934786538403
9395,2020-07-11,Suriname,741,18,7.301148261161951
9396,2020-01-22,Sweden,0,0,0.0
9397,2020-01-25,Sweden,0,0,0.0
9398,2020-01-28,Sweden,0,0,0.0
9399,2020-01-31,Sweden,1,0,0.881373587019543
9400,2020-02-03,Sweden,1,0,0.881373587019543
9401,2020-02-06,Sweden,1,0,0.881373587019543
9402,2020-02-09,Sweden,1,0,0.881373587019543
9403,2020-02-12,Sweden,1,0,0.881373587019543
9404,2020-02-15,Sweden,1,0,0.881373587019543
9405,2020-02-18,Sweden,1,0,0.881373587019543
9406,2020-02-21,Sweden,1,0,0.881373587019543
9407,2020-02-24,Sweden,1,0,0.881373587019543
9408,2020-02-27,Sweden,7,0,2.644120761058629
9409,2020-03-01,Sweden,14,0,3.3334775868839928
9410,2020-03-04,Sweden,35,0,4.248699261236361
9411,2020-03-07,Sweden,161,0,5.774561190094515
9412,2020-03-10,Sweden,355,0,6.565266953762844
9413,2020-03-13,Sweden,814,1,7.395107923866089
9414,2020-03-16,Sweden,1103,6,7.698936405302576
9415,2020-03-19,Sweden,1439,11,7.9648510081781865
9416,2020-03-22,Sweden,1934,21,8.260492923411736
9417,2020-03-25,Sweden,2526,62,8.527539522651182
9418,2020-03-28,Sweden,3447,105,8.838406768117377
9419,2020-03-31,Sweden,4435,180,9.090430088013836
9420,2020-04-03,Sweden,6131,358,9.414260334973486
9421,2020-04-06,Sweden,7206,477,9.575816476682487
9422,2020-04-09,Sweden,9141,793,9.813672251205702
9423,2020-04-12,Sweden,10483,899,9.950657359287453
9424,2020-04-15,Sweden,11927,1203,10.079707198896042
9425,2020-04-18,Sweden,13822,1511,10.227163986519859
9426,2020-04-21,Sweden,15322,1765,10.330192164701613
9427,2020-04-24,Sweden,17567,2152,10.46692460238344
9428,2020-04-27,Sweden,18926,2274,10.54143909832607
9429,2020-04-30,Sweden,21092,2586,10.649796281772264
9430,2020-05-03,Sweden,22317,2679,10.706251179921356
9431,2020-05-06,Sweden,23918,2941,10.775533773525707
9432,2020-05-09,Sweden,25921,3220,10.855955910900951
9433,2020-05-12,Sweden,27272,3313,10.906762994713814
9434,2020-05-15,Sweden,29207,3646,10.975310866407089
9435,2020-05-18,Sweden,30377,3698,11.014588202927523
9436,2020-05-21,Sweden,32172,3871,11.071998968825442
9437,2020-05-24,Sweden,33459,3998,11.111223268445904
9438,2020-05-27,Sweden,35088,4220,11.158761651420674
9439,2020-05-30,Sweden,37113,4395,11.214869772272392
9440,2020-06-02,Sweden,38589,4468,11.253869721474656
9441,2020-06-05,Sweden,42939,4639,11.360682963547864
9442,2020-06-08,Sweden,45133,4694,11.410516145923232
9443,2020-06-11,Sweden,48288,4814,11.478085542234737
9444,2020-06-14,Sweden,51614,4874,11.544695413152875
9445,2020-06-17,Sweden,54562,5041,11.600240129380914
9446,2020-06-20,Sweden,58591,5109,11.671483560784955
9447,2020-06-23,Sweden,60837,5161,11.709100616120265
9448,2020-06-26,Sweden,65137,5280,11.777395203737026
9449,2020-06-29,Sweden,67667,5310,11.8155010760666
9450,2020-07-02,Sweden,70639,5411,11.858484859502296
9451,2020-07-05,Sweden,71419,5420,11.869466399979173
9452,2020-07-08,Sweden,73858,5482,11.903046790389546
9453,2020-07-11,Sweden,74898,5526,11.917029647483616
9454,2020-01-22,Switzerland,0,0,0.0
9455,2020-01-25,Switzerland,0,0,0.0
9456,2020-01-28,Switzerland,0,0,0.0
9457,2020-01-31,Switzerland,0,0,0.0
9458,2020-02-03,Switzerland,0,0,0.0
9459,2020-02-06,Switzerland,0,0,0.0
9460,2020-02-09,Switzerland,0,0,0.0
9461,2020-02-12,Switzerland,0,0,0.0
9462,2020-02-15,Switzerland,0,0,0.0
9463,2020-02-18,Switzerland,0,0,0.0
9464,2020-02-21,Switzerland,0,0,0.0
9465,2020-02-24,Switzerland,0,0,0.0
9466,2020-02-27,Switzerland,8,0,2.7764722807237177
9467,2020-03-01,Switzerland,27,0,3.989326805819546
9468,2020-03-04,Switzerland,90,0,5.192987713658941
9469,2020-03-07,Switzerland,268,1,6.284137641783304
9470,2020-03-10,Switzerland,491,3,6.889592345348717
9471,2020-03-13,Switzerland,1139,11,7.731053336711884
9472,2020-03-16,Switzerland,2200,14,8.389359871559241
9473,2020-03-19,Switzerland,4075,41,9.005773221290047
9474,2020-03-22,Switzerland,7474,98,9.612332795080794
9475,2020-03-25,Switzerland,10897,153,9.98938998364219
9476,2020-03-28,Switzerland,14076,264,10.245373680263194
9477,2020-03-31,Switzerland,16605,433,10.410606315277489
9478,2020-04-03,Switzerland,19606,591,10.576738102031989
9479,2020-04-06,Switzerland,21657,765,10.676231187900235
9480,2020-04-09,Switzerland,24051,948,10.781079035703195
9481,2020-04-12,Switzerland,25415,1106,10.836242010827991
9482,2020-04-15,Switzerland,26336,1239,10.871839284397188
9483,2020-04-18,Switzerland,27404,1368,10.911591448015633
9484,2020-04-21,Switzerland,28063,1478,10.935354442575212
9485,2020-04-24,Switzerland,28677,1589,10.956997867595817
9486,2020-04-27,Switzerland,29164,1665,10.973837531780198
9487,2020-04-30,Switzerland,29586,1737,10.988203736297733
9488,2020-05-03,Switzerland,29905,1762,10.998928150318148
9489,2020-05-06,Switzerland,30060,1805,11.004097844143581
9490,2020-05-09,Switzerland,30251,1830,11.01043170159696
9491,2020-05-12,Switzerland,30380,1867,11.014686956980581
9492,2020-05-15,Switzerland,30514,1878,11.01908805450159
9493,2020-05-18,Switzerland,30597,1886,11.021804424745618
9494,2020-05-21,Switzerland,30694,1898,11.024969655560344
9495,2020-05-24,Switzerland,30736,1906,11.026337065832918
9496,2020-05-27,Switzerland,30776,1917,11.027637625256023
9497,2020-05-30,Switzerland,30845,1919,11.02987712246645
9498,2020-06-02,Switzerland,30874,1920,11.030816865564006
9499,2020-06-05,Switzerland,30936,1921,11.0328230141083
9500,2020-06-08,Switzerland,30972,1923,11.033986030327176
9501,2020-06-11,Switzerland,31044,1937,11.036308012793384
9502,2020-06-14,Switzerland,31117,1938,11.03865675343531
9503,2020-06-17,Switzerland,31187,1956,11.040903801118212
9504,2020-06-20,Switzerland,31243,1956,11.04269781088886
9505,2020-06-23,Switzerland,31332,1956,11.045542399301736
9506,2020-06-26,Switzerland,31486,1962,11.050445462386696
9507,2020-06-29,Switzerland,31652,1962,11.055703797538568
9508,2020-07-02,Switzerland,31967,1965,11.065606580482319
9509,2020-07-05,Switzerland,32268,1965,11.074978486856912
9510,2020-07-08,Switzerland,32498,1966,11.082081008759383
9511,2020-07-11,Switzerland,32817,1968,11.091849133579982
9512,2020-01-22,Syria,0,0,0.0
9513,2020-01-25,Syria,0,0,0.0
9514,2020-01-28,Syria,0,0,0.0
9515,2020-01-31,Syria,0,0,0.0
9516,2020-02-03,Syria,0,0,0.0
9517,2020-02-06,Syria,0,0,0.0
9518,2020-02-09,Syria,0,0,0.0
9519,2020-02-12,Syria,0,0,0.0
9520,2020-02-15,Syria,0,0,0.0
9521,2020-02-18,Syria,0,0,0.0
9522,2020-02-21,Syria,0,0,0.0
9523,2020-02-24,Syria,0,0,0.0
9524,2020-02-27,Syria,0,0,0.0
9525,2020-03-01,Syria,0,0,0.0
9526,2020-03-04,Syria,0,0,0.0
9527,2020-03-07,Syria,0,0,0.0
9528,2020-03-10,Syria,0,0,0.0
9529,2020-03-13,Syria,0,0,0.0
9530,2020-03-16,Syria,0,0,0.0
9531,2020-03-19,Syria,0,0,0.0
9532,2020-03-22,Syria,1,0,0.881373587019543
9533,2020-03-25,Syria,5,0,2.3124383412727525
9534,2020-03-28,Syria,5,0,2.3124383412727525
9535,2020-03-31,Syria,10,2,2.99822295029797
9536,2020-04-03,Syria,16,2,3.466711037884725
9537,2020-04-06,Syria,19,2,3.6382779622295387
9538,2020-04-09,Syria,19,2,3.6382779622295387
9539,2020-04-12,Syria,25,2,3.9124227656412556
9540,2020-04-15,Syria,33,2,4.1898842314256335
9541,2020-04-18,Syria,38,2,4.330906425536431
9542,2020-04-21,Syria,42,3,4.430958492080543
9543,2020-04-24,Syria,42,3,4.430958492080543
9544,2020-04-27,Syria,43,3,4.45448247706051
9545,2020-04-30,Syria,43,3,4.45448247706051
9546,2020-05-03,Syria,44,3,4.477465921704087
9547,2020-05-06,Syria,45,3,4.49993310426429
9548,2020-05-09,Syria,47,3,4.543407936444133
9549,2020-05-12,Syria,47,3,4.543407936444133
9550,2020-05-15,Syria,50,3,4.605270170991424
9551,2020-05-18,Syria,58,3,4.753664499113497
9552,2020-05-21,Syria,58,3,4.753664499113497
9553,2020-05-24,Syria,86,4,5.147528277154878
9554,2020-05-27,Syria,121,4,5.488954801055736
9555,2020-05-30,Syria,122,4,5.497185021430096
9556,2020-06-02,Syria,123,6,5.505348060078276
9557,2020-06-05,Syria,124,6,5.5134450048735575
9558,2020-06-08,Syria,144,6,5.662972536245079
9559,2020-06-11,Syria,164,6,5.793022903317012
9560,2020-06-14,Syria,177,6,5.869304892865257
9561,2020-06-17,Syria,178,7,5.87493862117652
9562,2020-06-20,Syria,198,7,5.9814205880938
9563,2020-06-23,Syria,231,7,6.135569576118435
9564,2020-06-26,Syria,255,8,6.2344145703713245
9565,2020-06-29,Syria,269,9,6.287862015043619
9566,2020-07-02,Syria,312,9,6.436152936571237
9567,2020-07-05,Syria,358,13,6.573682117580699
9568,2020-07-08,Syria,372,14,6.6120428413954295
9569,2020-07-11,Syria,394,16,6.669499700305173
9570,2020-01-22,Taiwan*,1,0,0.881373587019543
9571,2020-01-25,Taiwan*,3,0,1.8184464592320668
9572,2020-01-28,Taiwan*,8,0,2.7764722807237177
9573,2020-01-31,Taiwan*,10,0,2.99822295029797
9574,2020-02-03,Taiwan*,10,0,2.99822295029797
9575,2020-02-06,Taiwan*,16,0,3.466711037884725
9576,2020-02-09,Taiwan*,18,0,3.584289651861328
9577,2020-02-12,Taiwan*,18,0,3.584289651861328
9578,2020-02-15,Taiwan*,18,0,3.584289651861328
9579,2020-02-18,Taiwan*,22,1,3.7847057630994327
9580,2020-02-21,Taiwan*,26,1,3.9516133360820653
9581,2020-02-24,Taiwan*,30,1,4.09462222433053
9582,2020-02-27,Taiwan*,32,1,4.15912713462618
9583,2020-03-01,Taiwan*,40,1,4.382182848065498
9584,2020-03-04,Taiwan*,42,1,4.430958492080543
9585,2020-03-07,Taiwan*,45,1,4.49993310426429
9586,2020-03-10,Taiwan*,47,1,4.543407936444133
9587,2020-03-13,Taiwan*,50,1,4.605270170991424
9588,2020-03-16,Taiwan*,67,1,4.89789548698994
9589,2020-03-19,Taiwan*,108,1,5.3752998404656145
9590,2020-03-22,Taiwan*,169,2,5.8230546485630095
9591,2020-03-25,Taiwan*,235,2,6.152737221608629
9592,2020-03-28,Taiwan*,283,2,6.338597199715868
9593,2020-03-31,Taiwan*,322,5,6.467701137268041
9594,2020-04-03,Taiwan*,348,5,6.54535172466942
9595,2020-04-06,Taiwan*,373,5,6.614727397092448
9596,2020-04-09,Taiwan*,380,5,6.633320164577819
9597,2020-04-12,Taiwan*,388,6,6.654154180823147
9598,2020-04-15,Taiwan*,395,6,6.672034547764539
9599,2020-04-18,Taiwan*,398,6,6.67960076408362
9600,2020-04-21,Taiwan*,425,6,6.745237733564534
9601,2020-04-24,Taiwan*,428,6,6.752271740886961
9602,2020-04-27,Taiwan*,429,6,6.754605457878161
9603,2020-04-30,Taiwan*,429,6,6.754605457878161
9604,2020-05-03,Taiwan*,436,6,6.770790739031375
9605,2020-05-06,Taiwan*,439,6,6.777647890844625
9606,2020-05-09,Taiwan*,440,6,6.779923198792065
9607,2020-05-12,Taiwan*,440,7,6.779923198792065
9608,2020-05-15,Taiwan*,440,7,6.779923198792065
9609,2020-05-18,Taiwan*,440,7,6.779923198792065
9610,2020-05-21,Taiwan*,440,7,6.779923198792065
9611,2020-05-24,Taiwan*,441,7,6.78219334147693
9612,2020-05-27,Taiwan*,441,7,6.78219334147693
9613,2020-05-30,Taiwan*,442,7,6.784458342297766
9614,2020-06-02,Taiwan*,443,7,6.786718224494488
9615,2020-06-05,Taiwan*,443,7,6.786718224494488
9616,2020-06-08,Taiwan*,443,7,6.786718224494488
9617,2020-06-11,Taiwan*,443,7,6.786718224494488
9618,2020-06-14,Taiwan*,443,7,6.786718224494488
9619,2020-06-17,Taiwan*,445,7,6.791222725190655
9620,2020-06-20,Taiwan*,446,7,6.79346738938956
9621,2020-06-23,Taiwan*,446,7,6.79346738938956
9622,2020-06-26,Taiwan*,447,7,6.795707026366057
9623,2020-06-29,Taiwan*,447,7,6.795707026366057
9624,2020-07-02,Taiwan*,448,7,6.797941658588037
9625,2020-07-05,Taiwan*,449,7,6.800171308373107
9626,2020-07-08,Taiwan*,449,7,6.800171308373107
9627,2020-07-11,Taiwan*,451,7,6.8046157491595265
9628,2020-01-22,Tajikistan,0,0,0.0
9629,2020-01-25,Tajikistan,0,0,0.0
9630,2020-01-28,Tajikistan,0,0,0.0
9631,2020-01-31,Tajikistan,0,0,0.0
